"GENDER","SCHOOL","MAXLOGIN","ISTEACHER","DAYREAD","ARTNUM","ISPAY","IS15VIP","ISPASS","EXERATE","READRATE","EXTENDRATE","TRANSRATE"
"未知","本科",9,"是",2,4,"否","是","否",1,1,0.5,0.25
"未知","本科",9,"是",3,4,"否","是","否",0.75,0.75,0.75,0.5
"女","未知",9,"否",4,4,"否","否","否",0,0,0,0
"男","本科",9,"是",4,4,"否","是","否",0.75,0,0.75,0
"女","本科",9,"是",2,4,"否","是","否",1,1,0,1
"未知","本科",3,"是",3,4,"否","是","否",0.75,0,0,0
"未知","211",8,"是",4,4,"否","是","否",1,0,0.25,0.75
"女","本科",7,"是",4,4,"否","是","否",1,0.5,0.5,1
"未知","本科",7,"是",3,4,"否","是","否",0.25,0,0,0
"未知","本科",7,"是",2,4,"否","是","否",0.75,0,0,0
"女","本科",7,"是",2,4,"否","是","否",1,0.5,0.5,0
"未知","本科",6,"是",4,4,"否","是","否",1,0.25,0.25,0.25
"未知","本科",4,"是",3,4,"否","是","否",1,0,0,0
"未知","985",7,"是",3,4,"否","是","是",0.75,0.25,0.25,0.25
"未知","本科",5,"是",2,4,"否","是","否",0.25,0,0,0
"女","未知",6,"否",3,4,"否","是","否",1,0,0.5,0.25
"未知","本科",3,"是",3,4,"否","是","否",1,1,1,0.75
"男","本科",7,"是",4,4,"否","是","否",1,0.5,0,0
"未知","本科",7,"是",4,4,"否","是","否",0.25,0.25,0.25,0.25
"未知","本科",4,"是",3,4,"否","是","否",1,1,0.75,0.75
"女","本科",6,"是",4,4,"否","是","否",0,0,0,0
"未知","本科",2,"是",2,4,"否","是","否",0.75,0.75,0.25,0.75
"未知","本科",7,"是",4,4,"否","是","否",0.25,0.25,0.25,0.25
"未知","本科",7,"是",3,4,"否","是","否",1,1,0.5,0.25
"未知","本科",8,"是",3,4,"否","是","否",0.75,0,0.25,0.25
"男","本科",6,"是",4,4,"否","是","否",1,0.75,0.5,1
"女","本科",2,"是",2,4,"否","是","否",1,1,1,0.75
"女","本科",5,"是",3,4,"否","是","否",1,0.25,1,0.75
"女","本科",5,"是",3,4,"否","是","是",1,0.5,1,0.75
"未知","本科",7,"是",4,4,"否","是","是",1,0.75,0.75,0.75
"未知","本科",7,"是",2,4,"否","是","是",0.75,0.75,0.75,0.75
"未知","本科",7,"是",4,4,"否","否","是",1,1,0.25,0.75
"女","本科",7,"是",3,4,"否","是","否",1,1,0.75,1
"女","本科",6,"是",2,4,"否","是","否",0.75,0,0.75,0.25
"女","211",4,"是",2,4,"否","是","否",1,0,0.5,1
"未知","211",6,"是",3,4,"否","是","是",0.75,0.5,0.5,0.5
"未知","211",7,"是",3,4,"否","是","是",0.75,0,0.75,0.75
"女","本科",6,"是",1,4,"否","是","否",0.75,0,0.25,0
"女","本科",7,"是",2,4,"否","是","否",1,1,1,1
"男","本科",4,"是",3,4,"否","是","否",1,1,0.5,0
"未知","本科",1,"是",1,4,"否","是","否",0,0,0,0
"未知","本科",2,"是",2,4,"否","是","是",0.75,0.75,0.25,0
"未知","本科",7,"是",3,4,"否","是","否",1,0.25,0,0
"未知","本科",5,"是",2,4,"否","是","否",0.25,0.25,0,0
"未知","本科",7,"是",3,4,"否","否","是",1,0.5,0.5,0.5
"未知","本科",6,"是",2,4,"否","是","是",1,1,0.25,0.25
"未知","本科",6,"是",4,4,"否","是","否",0.5,0.25,0.25,0.25
"未知","本科",6,"是",4,4,"否","是","否",1,1,1,0.5
"男","211",6,"是",4,4,"否","是","是",1,0.5,0.5,0.5
"未知","本科",5,"是",4,4,"否","是","是",1,1,0.75,0.75
"未知","本科",2,"是",1,4,"否","是","否",1,1,1,1
"男","本科",5,"是",4,4,"否","是","否",1,0,0.75,1
"未知","本科",6,"是",4,4,"否","是","否",0.5,0,0,0
"未知","211",3,"是",3,4,"否","是","否",0.75,0,0.5,0.25
"未知","本科",6,"是",4,4,"否","是","否",1,1,1,1
"未知","本科",6,"是",4,4,"否","是","否",1,1,0.75,1
"未知","本科",6,"是",4,4,"否","是","否",1,1,1,1
"未知","本科",1,"是",1,4,"否","是","否",1,1,0.25,0.25
"未知","本科",6,"是",4,4,"否","是","否",1,1,0.5,1
"未知","本科",5,"是",1,4,"否","是","否",1,0.25,1,0.5
"未知","本科",7,"是",2,4,"否","是","否",0.75,0.5,0,0
"未知","本科",2,"是",2,4,"否","是","是",1,0,0.25,1
"未知","本科",6,"是",4,4,"否","是","否",1,0,0,0
"未知","本科",5,"是",3,4,"否","是","否",1,0.75,0,0
"未知","本科",5,"是",4,4,"否","是","否",1,0.75,0.75,0.75
"未知","本科",6,"是",4,4,"否","是","否",0.5,0.25,0.25,0.25
"女","本科",6,"是",1,4,"否","是","否",1,1,1,1
"未知","本科",5,"是",2,4,"否","是","否",1,1,1,1
"女","本科",4,"是",1,4,"否","是","否",1,0,0,0
"男","本科",2,"是",2,4,"否","是","否",0,0,0.25,0
"未知","未知",5,"否",2,4,"否","是","否",1,0,0,0
"未知","本科",6,"是",3,4,"否","否","否",0,0,0,0
"女","未知",5,"否",3,4,"否","是","否",0.75,0,0.75,0
"男","未知",3,"否",2,4,"否","否","否",0,0,0,0
"女","未知",5,"否",3,4,"否","是","否",0.5,0,0.25,0
"女","本科",1,"是",1,4,"否","是","否",1,0,0,0
"女","本科",5,"是",3,4,"否","是","否",1,0.75,0.25,0
"未知","专科",2,"是",1,4,"否","是","否",1,0,0,0
"未知","本科",4,"是",3,4,"否","是","否",0.25,0,0.25,0
"女","本科",6,"是",3,4,"否","是","否",0.75,0.75,0.75,1
"女","本科",4,"是",4,4,"否","是","否",0.5,0,0.5,0
"男","本科",2,"是",1,4,"否","是","否",1,0,0,0
"未知","本科",3,"是",2,4,"否","是","否",0.25,0.5,0,0
"男","本科",6,"是",3,4,"否","是","否",1,1,1,1
"女","本科",4,"是",4,4,"否","是","否",0.25,0.25,0.25,0
"男","本科",5,"是",4,4,"否","是","否",0,0,0,0
"未知","未知",5,"否",4,4,"否","是","否",1,0,0,0
"未知","本科",4,"是",3,4,"否","是","否",0.75,0.75,0.75,0.75
"女","本科",4,"是",2,4,"否","是","是",0.75,0,0.25,0
"未知","本科",4,"是",3,4,"否","是","否",0.5,0,0.5,0.75
"男","本科",4,"是",1,4,"否","否","否",0,0,0,0
"女","本科",5,"是",3,4,"否","是","否",1,0,0.25,0.25
"女","本科",3,"是",2,4,"否","是","否",1,0.5,0.5,0.75
"男","专科",5,"是",4,4,"否","是","否",0.5,0,0,0
"未知","本科",5,"是",4,4,"否","是","否",0.25,0,0,0
"女","本科",4,"是",4,4,"否","是","否",0.25,0.25,0.25,0
"女","未知",4,"否",3,4,"否","是","否",1,0,0.5,0
"未知","本科",5,"是",4,4,"否","是","否",0,0,0,0
"女","本科",5,"是",4,4,"否","是","否",0.75,0,0,0
"未知","本科",5,"是",3,4,"否","否","否",0,0,0,0
"女","本科",5,"是",2,4,"否","是","否",0.75,0.75,0.75,0
"未知","本科",4,"是",4,4,"否","是","否",0,0,0,0
"女","本科",5,"是",3,4,"否","是","否",0,0,0,0
"女","本科",5,"是",3,4,"否","是","否",0.25,0,1,0
"男","本科",3,"否",2,4,"否","是","否",1,0,0.5,0.25
"男","本科",3,"是",1,4,"否","是","否",1,0,0.25,0
"男","本科",2,"是",2,4,"否","是","否",1,0,0,0
"女","本科",4,"是",1,4,"否","是","否",1,0,1,0.5
"女","本科",4,"是",2,4,"否","是","否",1,0.25,0.75,1
"男","本科",4,"是",1,4,"否","否","否",0,0,0,0
"男","本科",4,"是",4,4,"否","是","否",1,0.75,0.25,0.5
"女","本科",3,"是",2,4,"否","是","否",1,0,0.5,0.5
"男","211",4,"是",3,4,"否","否","是",1,1,1,1
"未知","本科",2,"是",2,4,"否","是","否",0.25,0,0,0
"未知","本科",4,"是",4,4,"否","是","否",1,1,1,1
"女","本科",4,"是",2,4,"否","是","否",1,0.25,0.25,0.25
"未知","本科",4,"是",3,4,"否","是","否",1,0.5,1,1
"女","本科",2,"是",1,4,"否","是","否",1,0,0,0
"女","本科",3,"是",1,4,"否","是","否",1,0,0,0
"未知","本科",3,"是",1,4,"否","否","否",1,0,0,0
"未知","本科",3,"是",1,4,"否","是","否",1,0,0,0
"男","本科",2,"是",1,4,"否","是","否",1,1,1,1
"女","本科",2,"是",1,4,"否","是","否",1,0,0,0
"女","本科",2,"是",1,4,"否","是","否",1,0,0,0
"女","本科",3,"是",1,4,"否","是","否",1,1,1,1
"未知","本科",3,"是",2,4,"否","是","否",1,0,1,1
"女","本科",3,"是",1,4,"否","是","否",1,0.75,1,1
"女","本科",3,"是",2,4,"否","是","否",0.75,0,0,0
"未知","本科",3,"是",1,4,"否","是","否",1,0,0,0
"女","本科",3,"是",2,4,"否","是","否",1,0,0.75,0.25
"未知","本科",3,"是",1,4,"否","是","否",0.5,0,0.5,0.5
"女","本科",2,"是",1,4,"否","是","否",0.75,0,0.75,0.75
"女","本科",3,"是",3,4,"否","是","否",1,0,0,0
"未知","本科",3,"是",2,4,"否","是","否",0.5,0,0.5,0
"女","本科",2,"是",2,4,"否","是","否",0.5,0,0.5,0.5
"女","本科",1,"是",1,4,"否","是","否",1,0,0,0
"未知","本科",2,"是",2,4,"否","是","否",1,0,0.25,0
"女","本科",2,"是",1,4,"否","是","否",1,0,0.75,1
"未知","本科",2,"是",2,4,"否","是","否",0.75,0.75,0.75,0
"女","本科",2,"是",2,4,"否","是","否",1,1,1,1
"男","本科",2,"是",2,4,"否","是","否",1,1,1,1
"未知","本科",2,"是",2,4,"否","是","否",1,1,0.75,1
"女","本科",1,"是",1,4,"否","是","否",1,0,0,0
"女","本科",148,"是",5,5,"否","是","否",1,0.4,1,0.8
"女","未知",151,"是",3,5,"否","否","否",1,0.2,0.4,0
"男","未知",120,"否",4,5,"否","是","否",1,0.4,0.6,0
"男","未知",146,"否",5,5,"否","是","否",0.6,0,0.6,0
"男","本科",128,"是",5,5,"否","是","是",1,1,0.8,0.6
"女","未知",128,"否",4,5,"否","是","否",1,0,0.4,0.2
"女","未知",110,"否",5,5,"否","是","否",0.8,0,0,0.4
"男","未知",106,"否",3,5,"否","否","否",1,0.2,1,1
"女","未知",132,"否",3,5,"否","是","否",0.8,0.4,0.6,0.6
"男","本科",130,"是",4,5,"否","是","否",1,0.6,0,0.4
"未知","本科",115,"是",3,5,"否","是","否",1,0.4,0.6,0.8
"男","本科",110,"是",4,5,"否","是","否",0.8,0.8,0.4,0.4
"未知","本科",115,"是",3,5,"否","是","否",1,1,1,1
"女","211",124,"是",5,5,"否","是","是",1,0.2,0.8,1
"未知","本科",117,"是",4,5,"否","是","是",1,0,0.2,0.2
"男","本科",122,"是",3,5,"否","是","否",1,1,1,1
"女","本科",125,"是",5,5,"否","否","是",1,0.6,0.2,0.4
"女","本科",121,"是",2,5,"否","是","是",0.4,0.4,0.2,0.4
"女","本科",96,"是",4,5,"否","是","是",0.4,0,0.2,0.2
"女","本科",115,"是",4,5,"否","是","是",0.6,0,0,0
"女","本科",127,"是",4,5,"否","是","是",1,0,0.4,0.4
"男","211",129,"是",2,5,"否","否","是",0.8,0,0,0
"男","211",129,"是",2,5,"否","是","是",0.8,0,0,0
"男","211",129,"是",5,5,"否","是","是",1,0.2,1,1
"男","211",129,"是",2,5,"否","是","是",0.8,0.8,0.8,0.8
"未知","211",124,"是",2,5,"否","是","是",1,0.4,0.4,0.6
"未知","211",125,"是",2,5,"否","否","是",0.6,0.2,0.4,0.4
"男","211",128,"是",3,5,"否","是","是",1,0.8,0.8,0.8
"女","未知",125,"否",4,5,"否","是","否",1,0.8,0.6,0.8
"男","未知",85,"否",5,5,"否","否","否",1,0,0.8,0.6
"男","未知",122,"否",5,5,"否","否","否",0.6,0,0.2,0.2
"女","本科",74,"否",5,5,"否","是","否",0.6,0.8,0.6,0.6
"男","本科",113,"是",3,5,"否","是","否",1,1,1,0.8
"女","未知",117,"否",4,5,"否","是","否",1,0,0.8,0.8
"男","本科",89,"是",4,5,"否","否","否",1,1,1,1
"女","211",100,"是",5,5,"否","是","否",0.8,0,0.6,0.6
"男","211",111,"否",5,5,"否","是","否",1,0.2,0.2,0
"女","未知",67,"否",3,5,"否","是","否",0.8,0.6,0.4,0.4
"女","211",73,"否",5,5,"否","是","否",0.6,0.2,0.4,0.4
"女","本科",89,"否",3,5,"否","否","否",1,0,0,0.4
"女","未知",111,"否",4,5,"否","否","否",0.4,0.2,0.2,0
"女","未知",118,"否",5,5,"否","否","否",1,0.4,0.4,0.6
"女","本科",68,"否",2,5,"否","否","否",1,0,0.8,0.8
"女","未知",94,"否",4,5,"否","否","否",1,0,0.4,0.8
"未知","本科",112,"否",3,5,"否","是","否",0.6,0,0.4,0.4
"男","未知",99,"否",5,5,"否","是","否",0.2,0,0.2,0.2
"未知","未知",111,"否",5,5,"否","是","否",1,0,0.4,0
"未知","985",119,"否",4,5,"否","是","否",1,0,0,0
"女","未知",89,"否",5,5,"否","否","否",0.6,0.2,0.6,0.6
"女","本科",67,"否",5,5,"否","否","否",0.8,0.2,0.6,0.6
"女","未知",88,"否",4,5,"否","是","否",1,0.6,0.6,0.6
"女","本科",108,"否",4,5,"否","是","否",1,0.2,0,0.6
"未知","本科",103,"否",4,5,"否","是","否",0.8,0.8,0.4,0.6
"女","本科",80,"否",2,5,"否","否","否",1,0.4,1,1
"男","211",101,"否",5,5,"否","是","否",0.6,0,0.2,0.2
"男","未知",114,"否",3,5,"否","否","否",1,0.8,0,0.4
"男","本科",114,"否",5,5,"否","是","否",1,0.4,0.2,0.8
"女","本科",104,"否",5,5,"否","是","否",1,0.4,0.6,0.6
"女","未知",110,"否",4,5,"否","是","否",0.8,0,0,0
"女","本科",112,"否",5,5,"否","否","否",1,0,0.8,1
"女","本科",68,"否",5,5,"否","否","否",0.6,0.4,0.4,0.4
"女","本科",112,"否",4,5,"否","否","否",0.8,0.6,0.6,0.6
"未知","211",112,"否",5,5,"否","是","否",1,0.6,0.8,0.6
"未知","本科",109,"否",5,5,"否","是","否",1,0.8,1,0.8
"男","本科",58,"否",4,5,"否","否","否",1,0.2,0.4,0.4
"未知","本科",57,"否",4,5,"否","否","否",1,0,0.6,0.6
"未知","本科",85,"否",5,5,"否","是","否",1,0.2,0,0
"未知","本科",47,"否",3,5,"否","是","否",1,0,1,0.8
"女","未知",75,"否",4,5,"否","是","否",1,0,0,0
"未知","本科",64,"是",4,5,"否","是","否",0.4,0.2,0.2,0
"男","211",11,"是",4,5,"否","是","否",1,0,0,0
"女","本科",55,"是",4,5,"否","是","否",0.4,0,0,0
"男","本科",29,"是",5,5,"否","是","否",0.4,0,0.2,0.2
"男","本科",50,"是",5,5,"否","是","否",0.2,0,0,0
"未知","本科",50,"是",3,5,"否","是","否",0,0,0,0
"女","本科",50,"是",5,5,"否","是","否",0,0,0,0
"女","未知",15,"否",5,5,"否","是","否",1,0.8,0.8,0.8
"男","本科",50,"是",5,5,"否","是","是",0.6,0,0,0.4
"男","本科",50,"是",4,5,"否","是","是",0.4,0.2,0.2,0.2
"未知","本科",43,"是",5,5,"否","是","是",0.6,0,0.2,0.6
"未知","本科",50,"是",5,5,"否","是","是",0.6,0,0.4,0.4
"男","本科",50,"是",5,5,"否","是","是",1,0.4,0.4,0
"男","本科",50,"是",5,5,"否","是","是",0.2,0,0.2,0.2
"男","本科",60,"是",5,5,"否","是","是",0.8,0.4,0.2,0
"男","本科",50,"是",4,5,"否","是","是",0.8,0.2,0.2,0
"男","本科",43,"是",4,5,"否","是","是",0.6,0.2,0,0
"男","本科",50,"是",4,5,"否","是","是",1,0.4,0,0
"男","本科",50,"是",5,5,"否","是","是",1,0.6,0,0
"未知","本科",25,"是",4,5,"否","是","是",1,0,0,0
"女","本科",56,"是",3,5,"否","是","是",0.6,0,0,0
"女","本科",52,"是",5,5,"否","是","是",0.8,0.4,0,0.6
"女","本科",45,"是",3,5,"否","是","否",0.2,0,0,0
"女","本科",24,"是",3,5,"否","是","是",1,0.2,0.2,0.2
"未知","未知",41,"否",4,5,"否","是","否",0.6,0,0.2,0.2
"女","本科",50,"是",4,5,"否","是","否",1,0.2,0,0.4
"未知","本科",47,"是",4,5,"否","是","是",1,0.2,0,0.4
"女","本科",54,"是",4,5,"否","是","是",1,0.2,0.6,0.2
"女","本科",38,"是",4,5,"否","否","是",1,0.2,0,0.8
"女","本科",45,"是",4,5,"否","是","是",1,0.2,0,0.6
"女","本科",39,"是",4,5,"否","是","否",1,0.2,0.6,0.8
"未知","本科",43,"是",4,5,"否","是","否",1,0,0.2,0.4
"男","本科",52,"是",3,5,"否","是","是",1,1,0.8,1
"女","本科",48,"是",3,5,"否","是","是",0.8,0,0,0
"男","本科",44,"是",3,5,"否","是","是",1,0.2,0.8,1
"男","本科",15,"是",4,5,"否","是","否",1,0,0.2,0.6
"女","本科",16,"是",4,5,"否","是","否",1,0.8,0.4,0.2
"男","本科",43,"是",5,5,"否","是","否",0.2,0,0,0
"未知","本科",36,"是",3,5,"否","是","是",0.4,0.2,0.8,0.4
"未知","本科",53,"是",3,5,"否","是","是",1,0.8,0.4,0.4
"未知","本科",45,"是",4,5,"否","是","是",0.8,0,0,0
"女","本科",35,"是",2,5,"否","是","是",1,1,0.2,1
"女","本科",15,"是",5,5,"否","是","否",1,0,0,0.2
"未知","211",21,"是",5,5,"否","是","否",0.8,0.4,0.2,0.4
"未知","本科",48,"是",4,5,"否","是","是",0.6,0.6,0.8,0.6
"未知","本科",43,"是",4,5,"否","是","是",0,0,0,0
"未知","本科",37,"是",4,5,"否","是","是",0.8,0,0,0.6
"男","本科",37,"是",3,5,"否","是","否",1,0,0,0
"女","本科",18,"是",2,5,"否","是","是",1,1,1,1
"女","未知",50,"否",4,5,"否","是","否",0.4,0.2,0.2,0
"未知","本科",53,"是",4,5,"否","是","是",1,0,0.8,1
"未知","本科",50,"是",4,5,"否","否","是",1,0,0.6,1
"男","本科",37,"是",5,5,"否","是","是",0.6,0,0,0
"女","本科",43,"是",3,5,"否","是","是",1,0,1,1
"未知","本科",49,"是",3,5,"是","是","否",1,0,0.2,0
"男","本科",48,"是",3,5,"否","是","否",0.2,0.2,0,0.2
"男","未知",35,"否",1,5,"否","是","否",1,0,0,0
"女","本科",39,"是",5,5,"否","是","是",1,0.6,0.4,0.6
"女","本科",41,"是",5,5,"否","是","是",1,0,0.6,1
"女","本科",7,"是",3,5,"否","是","否",1,1,0.8,1
"未知","本科",50,"是",3,5,"否","是","是",1,0.6,0.8,1
"男","本科",35,"是",3,5,"否","是","是",0.8,1,0.8,0.8
"未知","未知",15,"否",3,5,"否","是","否",1,0,0.8,0.6
"未知","本科",16,"是",5,5,"否","是","否",0.8,0.2,0.2,0
"男","211",26,"是",3,5,"否","是","否",1,0,0,0
"男","本科",40,"是",4,5,"否","是","否",1,1,1,1
"男","本科",48,"是",3,5,"否","是","是",1,1,0.4,1
"未知","未知",39,"否",4,5,"否","是","否",0.2,0,0,0
"女","未知",18,"否",5,5,"是","是","否",1,0,0.4,0.6
"女","本科",42,"是",4,5,"否","是","是",0.8,0.2,0.8,0.6
"女","本科",44,"是",3,5,"否","是","是",1,0,1,1
"男","本科",46,"是",1,5,"否","是","否",1,0.2,0,0
"男","本科",44,"是",3,5,"是","是","否",1,0,0,0
"未知","211",43,"是",4,5,"否","是","是",0.4,0.2,0,0
"男","211",36,"是",3,5,"否","是","是",1,0,0.2,0.2
"女","211",33,"是",3,5,"否","是","是",0,0,0,0
"未知","211",47,"是",5,5,"否","是","否",0.6,0.4,0,0
"未知","211",36,"是",4,5,"否","是","否",0.8,0,0,0
"未知","211",35,"是",3,5,"否","是","否",0.2,0,0,0
"未知","211",32,"是",3,5,"否","是","否",0.6,0.6,0.6,0.8
"男","本科",43,"是",4,5,"否","是","是",1,0,0,0.2
"未知","211",7,"是",3,5,"否","是","是",1,1,0.8,0.2
"女","本科",34,"是",5,5,"否","是","否",0.8,0.4,0.2,0.2
"女","未知",37,"否",5,5,"否","是","否",1,0,0.6,0.8
"未知","未知",28,"否",4,5,"否","是","否",0.8,0.2,0,0
"女","本科",41,"是",2,5,"否","是","是",1,0,0,0.6
"未知","本科",29,"是",2,5,"否","是","是",0.8,0,0.2,0.2
"男","本科",13,"是",2,5,"否","否","否",0,0,0,0
"未知","本科",13,"是",2,5,"否","是","否",1,0.2,0.6,0.4
"男","本科",29,"是",2,5,"否","是","是",1,0,0,0.6
"男","本科",35,"是",2,5,"否","是","是",1,1,1,1
"女","未知",25,"否",4,5,"否","是","否",0.4,0,0,0
"男","本科",32,"是",2,5,"否","是","是",1,0,0,0
"女","985",14,"是",4,5,"否","是","是",0.8,0.6,0.8,0.8
"男","985",12,"是",3,5,"否","是","否",0.8,0,0.2,0.6
"女","985",8,"是",2,5,"否","是","是",1,1,0.4,0.8
"女","专科",28,"是",4,5,"否","是","是",1,0,0,0.6
"男","未知",18,"否",4,5,"否","是","否",1,0,0,0
"未知","985",33,"是",5,5,"否","是","是",1,0.2,0.6,0.6
"未知","985",9,"是",5,5,"否","是","是",1,0,0.4,0.2
"未知","未知",37,"否",4,5,"否","是","否",0.6,0,0,0.2
"男","211",26,"是",2,5,"否","否","是",0,0,0,0
"未知","本科",23,"是",3,5,"否","是","是",0.4,0,0,0
"未知","本科",26,"是",5,5,"否","是","是",1,1,0.8,0.8
"女","本科",30,"是",4,5,"否","是","是",0.8,0.6,0.2,0.4
"女","本科",37,"是",3,5,"否","是","是",1,0,0.2,0.2
"未知","未知",28,"否",3,5,"否","是","否",0.8,0,0,0
"未知","未知",25,"否",3,5,"否","是","否",0.6,0,0,0
"未知","本科",10,"是",2,5,"否","是","否",1,0.6,0,0.6
"男","本科",33,"是",3,5,"否","是","否",0,0.8,0.4,0.4
"男","本科",28,"是",4,5,"否","是","是",0.8,0.6,0.6,0.6
"女","本科",28,"是",4,5,"否","是","是",0.8,0.8,0.8,0.8
"男","本科",28,"是",2,5,"否","是","否",0.8,0.8,0.8,0.8
"男","本科",36,"是",3,5,"否","是","是",1,0.2,0,0
"男","本科",40,"是",4,5,"否","是","是",1,0.8,0.6,0.8
"未知","本科",25,"是",4,5,"否","是","是",1,0.8,0.6,0.8
"男","本科",9,"是",2,5,"否","是","否",1,0.8,1,1
"男","985",37,"是",2,5,"否","是","是",0.8,0.8,0.8,0.8
"女","未知",5,"否",2,5,"否","是","否",0.8,0,0.2,0.2
"男","211",7,"是",4,5,"否","是","否",0.6,0,0.4,0
"未知","未知",2,"否",2,5,"是","是","否",1,0,0,0.4
"男","未知",37,"否",5,5,"是","是","否",1,0,0.6,0.4
"未知","本科",35,"是",4,5,"是","是","是",1,1,0.2,1
"女","本科",34,"是",4,5,"否","是","是",0.6,0.8,0.6,0.6
"女","未知",36,"否",4,5,"是","是","否",0.6,0,0.2,0.4
"女","本科",23,"是",4,5,"否","是","是",1,0.8,0.2,0.8
"女","本科",20,"是",4,5,"否","是","否",1,0.8,0.8,0.4
"女","本科",29,"是",5,5,"是","是","否",0.6,0.2,0,0
"女","未知",6,"否",4,5,"否","是","否",0.8,0.2,0,0
"男","未知",27,"否",3,5,"否","是","否",0.4,0,0.4,0
"未知","本科",36,"是",4,5,"否","是","否",0.2,0.2,0,0
"男","本科",39,"是",4,5,"否","是","否",0.2,0.2,0.2,0.2
"未知","本科",36,"是",4,5,"否","是","是",0,0.2,0,0
"未知","未知",22,"否",5,5,"否","是","否",0.8,0,0,0
"未知","本科",13,"是",2,5,"否","是","是",1,0.8,0,0.2
"男","本科",29,"是",2,5,"否","是","是",1,0,0,0.4
"未知","本科",6,"是",1,5,"否","是","否",0.6,0,0,0
"女","本科",28,"是",2,5,"否","是","是",1,0.6,0.4,0.4
